maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
26.71,6.7,17.23,47616.69,23443.22,36354.71,17.1,11.36,13.51,9.0,solar
27.46,7.56,18.18,46800.0,26143.66,36937.57,19.79,13.28,16.62,21.0,solar
23.63,4.13,14.38,46606.89,13844.25,30737.64,15.97,10.41,12.42,80.0,solar
26.84,6.84,17.11,48492.43,20048.81,35490.08,9.19,6.98,7.92,664.0,solar
26.84,6.84,17.11,48492.43,20048.81,35490.08,9.19,6.98,7.92,697.0,solar
26.84,6.84,17.11,48492.43,20048.81,35490.08,9.19,6.98,7.92,681.0,solar
27.2,6.63,17.63,48400.5,22183.94,36627.65,24.43,14.88,20.59,49.0,solar
27.15,7.43,17.78,48237.94,24254.91,36621.56,25.4,17.07,22.09,341.0,solar
24.0,5.22,14.5,46969.47,20349.26,32153.58,8.33,5.21,6.8,326.0,solar
27.16,6.64,17.63,48327.37,21878.14,36529.28,24.32,14.57,20.43,59.0,solar
24.63,4.15,14.49,47494.72,14434.34,31612.51,15.6,10.25,12.31,30.0,solar
27.06,6.67,17.63,48406.69,22857.97,36678.18,26.33,16.7,22.81,101.0,solar
27.06,6.67,17.63,48406.69,22857.97,36678.18,26.33,16.7,22.81,106.0,solar
25.13,5.04,15.32,48169.21,17889.37,33480.41,17.98,9.36,15.24,1.0,solar
25.13,5.04,15.32,48169.21,17889.37,33480.41,17.98,9.36,15.24,2.0,solar
27.56,8.54,18.93,47902.85,26045.37,37750.34,25.92,13.17,18.03,99.0,solar
27.38,7.74,18.4,47660.83,24778.05,36908.6,21.81,13.04,17.94,198.0,solar
23.7,4.24,14.47,46740.71,14298.62,30484.89,16.43,9.57,11.85,143.0,solar
23.22,4.39,14.13,46999.19,17478.86,31492.21,14.5,8.96,11.27,160.0,solar
25.91,6.77,16.5,47977.95,21595.03,35081.05,11.54,7.51,9.7,205.0,solar
24.31,4.2,14.45,46757.96,15122.2,31590.05,14.31,9.88,11.91,33.0,solar
27.57,7.68,18.34,47749.67,24391.41,36802.93,18.83,9.35,14.35,476.0,solar
27.8,7.7,18.37,47877.88,24173.79,36479.92,21.38,9.81,15.16,616.0,solar
27.8,7.7,18.37,47877.88,24173.79,36479.92,21.38,9.81,15.16,641.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,70.0,solar
25.67,6.49,16.13,48544.98,22750.68,35253.37,18.22,10.24,13.55,124.0,solar
26.25,5.9,16.56,47850.28,19650.7,34385.67,16.79,7.2,11.99,339.0,solar
25.81,4.92,15.44,46403.12,18497.61,32591.74,17.24,9.25,13.41,25.0,solar
24.82,4.42,14.81,47402.95,16344.19,32506.03,13.44,8.19,10.77,82.0,solar
23.7,4.24,14.47,46740.71,14298.62,30484.89,16.43,9.57,11.85,147.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,3.0,solar
25.91,6.78,16.58,47909.16,22165.37,35115.16,7.84,5.7,6.99,660.0,solar
27.06,6.67,17.54,48383.37,22315.12,36753.42,23.63,14.65,20.55,93.0,solar
26.39,6.77,17.22,48264.28,22972.73,36043.15,24.2,11.25,18.64,188.0,solar
26.82,6.54,17.2,47669.42,23467.34,35689.2,19.67,12.89,15.31,38.0,solar
26.5,6.89,17.26,48552.27,22878.47,36219.9,26.17,10.31,19.19,354.0,solar
27.12,6.65,17.59,48354.24,22279.21,36733.06,24.75,16.32,21.28,77.0,solar
24.71,4.22,14.48,47480.29,14544.17,31259.41,17.28,10.81,13.27,36.0,solar
26.0,6.36,16.07,48965.27,21747.48,34994.34,20.03,10.48,15.21,81.0,solar
27.49,8.48,18.85,48089.46,25253.62,37720.85,21.47,10.02,15.25,23.0,solar
27.1,6.79,17.79,48043.27,21782.09,36554.27,25.96,15.69,22.39,90.0,solar
26.21,6.49,16.83,48230.34,20487.67,35343.7,24.5,11.02,18.88,104.0,solar
26.58,6.98,17.33,48751.55,22562.99,36062.77,23.03,10.97,18.49,454.0,solar
27.46,7.92,18.77,48295.74,23633.86,37454.8,20.54,10.11,14.28,79.0,solar
27.8,7.7,18.37,47877.88,24173.79,36479.92,21.38,9.81,15.16,529.0,solar
25.9,6.37,16.13,48834.95,20761.52,34940.14,21.14,7.32,14.05,222.0,solar
27.85,8.14,18.52,48127.8,25852.03,36964.94,20.04,10.69,16.31,747.0,solar
25.81,4.92,15.44,46403.12,18497.61,32591.74,17.24,9.25,13.41,25.0,solar
27.21,7.28,17.97,46478.21,24839.75,36247.06,25.14,14.71,18.63,25.0,solar
27.31,7.52,18.13,46800.0,26152.12,36778.96,20.39,11.38,15.65,22.0,solar
27.42,6.57,17.38,48101.06,19011.55,35505.29,28.63,11.11,18.18,905.0,solar
26.34,6.11,16.66,48244.36,21614.6,34805.07,25.18,13.37,19.05,398.0,solar
26.38,6.35,16.77,48036.45,22520.13,35384.4,12.29,7.16,9.08,249.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,304.0,solar
24.66,4.17,14.58,47222.46,14592.57,31717.97,14.76,8.38,11.84,43.0,solar
27.1,6.87,17.62,48369.96,23301.39,36821.68,25.68,15.52,21.94,210.0,solar
27.54,7.44,18.18,46742.53,25571.47,36723.08,20.78,12.35,16.47,82.0,solar
27.04,6.73,17.71,47978.38,21484.35,36444.67,24.16,14.26,20.78,97.0,solar
26.45,6.37,16.89,48105.31,23067.46,35431.86,24.04,13.4,17.9,91.0,solar
27.5,8.44,18.94,48108.92,25863.6,37747.89,17.51,8.14,12.73,200.0,solar
23.34,15.73,19.68,41785.57,29086.15,37027.07,13.35,8.53,11.27,39.0,solar
20.19,5.74,13.65,33642.67,20913.98,28203.51,24.1,16.46,20.71,56.0,solar
24.48,7.62,15.28,46209.66,18908.07,28658.95,21.44,8.05,14.43,56.0,solar
21.72,9.51,15.62,42252.49,23002.94,30849.78,18.35,7.26,13.58,110.0,solar
25.81,8.17,14.98,45069.7,18032.04,27987.07,19.57,5.97,12.91,768.0,solar
24.46,8.06,15.14,46161.21,24587.9,30346.0,23.08,9.41,17.04,348.0,solar
22.75,9.51,15.49,45000.22,20717.96,30341.67,11.88,5.4,9.0,232.0,solar
26.22,8.54,15.98,45499.01,20566.74,29591.76,19.83,9.88,16.54,510.0,solar
27.56,8.42,18.58,48042.01,25170.02,36578.66,19.03,11.84,14.93,850.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,295.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,304.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,306.0,solar
24.99,4.51,14.76,47999.74,15571.15,32186.88,16.06,8.8,13.45,4.0,solar
26.27,6.1,16.73,48026.31,20512.33,35129.33,16.39,7.17,11.36,63.0,solar
26.27,6.1,16.73,48026.31,20512.33,35129.33,16.39,7.17,11.36,73.0,solar
26.08,6.65,16.73,48049.31,23853.77,35765.35,16.57,9.94,13.15,22.0,solar
26.43,6.77,17.05,48429.62,22610.68,35862.85,15.32,10.0,13.47,42.0,solar
27.16,6.76,17.85,48015.24,22038.56,36578.47,23.79,13.92,20.1,82.0,solar
26.66,6.92,17.27,48492.29,22062.43,35738.27,21.78,11.49,18.14,461.0,solar
26.27,6.1,16.73,48026.31,20512.33,35129.33,16.39,7.17,11.36,68.0,solar
26.29,6.54,16.91,48418.41,22041.47,35655.52,15.38,6.37,10.61,23.0,solar
27.46,7.56,18.18,46800.0,26143.66,36937.57,19.79,13.28,16.62,55.0,solar
27.49,8.56,18.7,48211.05,25862.4,36836.68,17.95,10.33,14.01,428.0,solar
26.57,5.97,16.56,47542.87,22289.68,35061.96,23.69,9.44,16.75,29.0,solar
27.25,6.63,17.7,48493.1,22104.63,36401.06,27.13,15.93,22.6,33.0,solar
23.42,4.83,14.34,46830.93,17694.86,31212.26,11.16,7.7,8.81,196.0,solar
23.62,4.15,14.43,46258.3,13555.68,30296.94,16.31,10.09,12.19,120.0,solar
23.7,4.24,14.47,46740.71,14298.62,30484.89,16.43,9.57,11.85,139.0,solar
25.86,6.38,16.08,48868.28,21024.6,35092.68,20.83,8.29,14.63,212.0,solar
25.86,6.38,16.08,48868.28,21024.6,35092.68,20.83,8.29,14.63,157.0,solar
26.3,6.21,16.8,48137.15,19220.42,35154.23,30.46,10.28,20.1,433.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,287.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,295.0,solar
26.27,6.41,16.84,48231.94,20462.25,35289.83,27.2,11.05,19.34,288.0,solar
23.11,5.2,14.45,46974.73,19272.01,31526.44,11.14,6.77,8.96,275.0,solar
27.31,7.53,18.26,47479.41,24149.75,36600.06,18.77,8.54,14.42,279.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,62.0,solar
27.22,6.71,17.7,48351.3,22705.33,36604.7,25.17,16.74,21.64,61.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,35.0,solar
27.5,8.44,18.94,48108.92,25863.6,37747.89,17.51,8.14,12.73,195.0,solar
27.37,8.33,18.87,48191.59,25360.22,37427.34,19.33,8.27,13.39,268.0,solar
27.82,7.88,18.4,48046.13,24838.83,36662.65,17.08,7.33,12.7,328.0,solar
26.56,6.43,16.96,48084.82,23699.85,35878.91,16.2,8.03,11.51,66.0,solar
26.38,6.35,16.77,48036.45,22520.13,35384.4,12.29,7.16,9.08,272.0,solar
25.85,5.92,15.91,48844.56,19964.73,34638.11,22.6,9.11,16.45,93.0,solar
25.67,6.44,16.09,48597.27,21861.87,34798.12,18.86,10.59,14.21,63.0,solar
27.35,7.94,18.61,48304.67,24381.77,37570.76,20.38,13.01,15.77,119.0,solar
26.53,7.52,17.41,47708.7,23418.63,36431.66,17.52,8.94,14.19,96.0,solar
24.82,4.2,14.63,47575.33,14215.03,31679.72,15.09,9.01,11.83,26.0,solar
26.23,6.56,16.94,48096.47,19570.35,34743.27,28.74,13.52,19.92,278.0,solar
25.04,4.46,14.71,47997.82,15436.53,31897.2,16.86,9.28,13.38,5.0,solar
23.39,4.79,14.35,46910.65,17330.91,31040.57,11.18,7.24,8.68,200.0,solar
27.49,7.63,18.54,47383.78,24435.73,37077.68,23.68,13.66,19.46,39.0,solar
27.81,8.53,18.87,47993.3,26189.89,37485.15,22.51,13.82,18.06,392.0,solar
25.11,4.57,14.89,48067.66,15383.74,32025.9,15.32,8.8,12.76,8.0,solar
25.03,4.62,14.9,47965.94,15278.02,32146.22,15.29,8.93,13.22,3.0,solar
27.15,7.1,17.96,47372.13,24402.97,36636.52,31.15,12.5,20.49,37.0,solar
26.3,6.78,16.9,48192.37,21435.51,35330.9,20.75,12.26,17.91,51.0,solar
27.23,6.73,17.77,48046.24,21942.18,36462.0,24.24,14.22,20.27,40.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,59.0,solar
26.34,6.11,16.66,48244.36,21614.6,34805.07,25.18,13.37,19.05,455.0,solar
27.39,8.28,18.63,48348.12,25442.77,37546.76,18.92,11.63,15.04,17.0,solar
27.39,8.28,18.63,48348.12,25442.77,37546.76,18.92,11.63,15.04,15.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,57.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,52.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,55.0,solar
27.46,7.9,18.73,48307.61,23812.86,37392.28,19.23,11.1,14.16,54.0,solar
27.62,8.54,18.9,48151.43,25596.06,37758.96,21.56,9.87,15.59,72.0,solar
27.37,8.39,18.89,48263.76,25812.89,37789.93,19.85,9.47,14.68,403.0,solar
25.1,4.45,14.75,48083.31,15242.21,31983.24,16.63,9.43,13.51,5.0,solar
26.37,6.23,16.73,47589.41,21075.66,34799.89,12.55,7.56,9.18,210.0,solar
24.32,4.29,14.52,47203.45,16570.61,32271.77,14.51,10.06,12.03,1.0,solar
24.32,4.29,14.52,47203.45,16570.61,32271.77,14.51,10.06,12.03,2.0,solar
23.78,5.54,14.87,46749.99,20427.21,32363.0,11.34,7.49,8.89,268.0,solar
24.23,4.34,14.44,46693.22,16435.57,31943.37,14.99,10.53,12.28,1.0,solar
26.25,6.52,17.01,48348.24,21933.13,36000.57,22.0,8.34,14.2,157.0,solar
23.38,4.52,14.33,46945.72,15579.94,30495.8,13.76,9.86,11.49,136.0,solar
23.11,5.2,14.45,46974.73,19272.01,31526.44,11.14,6.77,8.96,252.0,solar
23.47,4.16,14.24,46872.59,14539.42,30797.76,16.08,10.43,12.63,92.0,solar
23.19,4.83,14.25,46939.16,19026.71,31962.22,11.56,6.12,8.44,240.0,solar
23.19,4.83,14.25,46939.16,19026.71,31962.22,11.56,6.12,8.44,240.0,solar
24.15,4.46,14.63,47070.88,16307.5,31692.79,18.99,9.31,13.62,195.0,solar
24.15,4.46,14.63,47070.88,16307.5,31692.79,18.99,9.31,13.62,200.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,33.0,solar
26.63,6.94,17.4,48033.4,23971.03,36538.28,22.98,14.36,19.78,288.0,solar
26.41,6.63,17.1,48204.41,22234.39,36064.35,19.84,7.24,14.53,344.0,solar
27.11,6.77,17.61,48360.03,22663.45,36900.67,24.9,15.79,21.53,154.0,solar
26.53,7.22,17.34,48093.68,24529.67,36665.42,17.87,10.4,15.56,62.0,solar
27.16,6.76,17.85,48015.24,22038.56,36578.47,23.79,13.92,20.1,66.0,solar
24.19,4.29,14.35,47371.51,16550.69,31799.99,13.32,10.03,11.64,49.0,solar
27.21,7.28,17.97,46478.21,24839.75,36247.06,25.14,14.71,18.63,24.0,solar
23.25,4.96,14.28,46995.93,19467.48,31927.64,10.01,5.51,7.24,256.0,solar
26.64,7.06,17.43,47785.23,24271.24,36464.55,20.57,11.5,16.87,65.0,solar
27.3,6.97,17.86,48421.45,23243.71,37037.23,21.29,9.82,16.97,64.0,solar
26.36,6.02,16.52,47841.54,21826.41,34834.33,16.57,8.65,12.04,247.0,solar
27.13,6.76,17.67,48404.2,22400.05,36715.32,23.36,12.16,19.38,18.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,35.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,3.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,47.0,solar
27.06,6.67,17.54,48383.37,22315.12,36753.42,23.63,14.65,20.55,93.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,52.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,88.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,68.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,30.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,44.0,solar
26.57,6.54,17.09,48057.74,24073.96,35763.63,24.55,13.24,18.45,33.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,47.0,solar
27.16,6.76,17.85,48015.24,22038.56,36578.47,23.79,13.92,20.1,84.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,67.0,solar
27.2,6.63,17.63,48400.5,22183.94,36627.65,24.43,14.88,20.59,76.0,solar
27.22,6.71,17.7,48351.3,22705.33,36604.7,25.17,16.74,21.64,56.0,solar
26.53,6.49,17.06,47968.04,24037.32,35711.51,26.82,14.95,20.3,30.0,solar
23.63,13.76,19.3,40291.62,16444.47,33619.51,29.37,14.7,19.01,376.0,solar
27.06,6.67,17.54,48383.37,22315.12,36753.42,23.63,14.65,20.55,83.0,solar
27.29,6.69,17.72,48493.74,22367.29,36626.83,25.11,15.66,21.16,67.0,solar
27.16,6.76,17.85,48015.24,22038.56,36578.47,23.79,13.92,20.1,68.0,solar
27.17,6.79,17.88,48011.68,22185.44,36631.09,24.06,14.85,20.59,99.0,solar
27.24,8.15,18.77,48277.6,24940.15,37584.72,21.28,10.58,15.81,680.0,solar
27.47,7.09,17.96,46842.61,24092.9,36228.54,26.46,9.91,17.64,408.0,solar
26.62,7.13,17.38,48303.59,24617.98,36768.21,18.46,10.79,15.67,4.0,solar
26.53,7.22,17.34,48093.68,24529.67,36665.42,17.87,10.4,15.56,37.0,solar
26.58,6.83,17.35,47937.96,22993.06,35933.35,25.99,13.27,21.12,363.0,solar
27.16,6.64,17.63,48327.37,21878.14,36529.28,24.32,14.57,20.43,52.0,solar
25.28,5.11,15.32,48200.28,18650.37,33166.47,13.48,5.94,10.17,485.0,solar
27.28,7.48,18.17,46714.68,25244.47,36359.79,24.18,14.25,18.52,132.0,solar
27.17,6.79,17.88,48011.68,22185.44,36631.09,24.06,14.85,20.59,80.0,solar
26.31,6.31,16.78,48229.44,22909.27,35303.04,23.13,12.5,17.98,265.0,solar
24.19,4.29,14.35,47371.51,16550.69,31799.99,13.32,10.03,11.64,47.0,solar
27.16,6.76,17.85,48015.24,22038.56,36578.47,23.79,13.92,20.1,82.0,solar
26.69,6.46,17.15,47963.04,23281.28,35916.83,21.26,11.74,16.43,158.0,solar
25.9,6.59,16.36,48606.12,23094.99,35659.97,18.59,10.48,14.05,219.0,solar
27.26,6.74,17.82,48098.38,22349.34,36532.38,24.8,14.0,20.45,36.0,solar
27.37,8.33,18.87,48191.59,25360.22,37427.34,19.33,8.27,13.39,266.0,solar
24.99,4.64,14.93,47780.25,16729.67,32534.61,16.83,9.85,14.34,-3.0,solar
26.21,6.49,16.83,48230.34,20487.67,35343.7,24.5,11.02,18.88,116.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,61.0,solar
27.31,7.52,18.13,46800.0,26152.12,36778.96,20.39,11.38,15.65,17.0,solar
24.92,4.37,14.71,47504.44,15836.47,32029.27,16.73,10.6,13.77,-2.0,solar
24.39,15.28,19.87,40893.58,27448.64,35211.34,19.61,11.59,15.39,74.0,solar
23.54,11.73,18.46,39534.34,13063.24,34288.96,28.27,14.07,19.0,130.0,solar
23.06,11.3,17.46,40845.61,23822.56,34223.33,17.61,8.99,13.81,204.0,solar
23.13,12.55,18.91,38972.16,8860.11,32118.71,27.99,14.7,18.11,540.0,solar
26.56,13.93,20.11,41393.89,17987.38,33769.25,34.35,16.83,21.59,882.0,solar
23.26,13.57,18.54,39818.93,12318.53,31789.08,26.28,11.44,16.84,379.0,solar
24.18,12.32,19.5,40926.67,12470.26,33253.9,35.83,14.72,22.07,594.0,solar
24.18,12.32,19.5,40926.67,12470.26,33253.9,35.83,14.72,22.07,602.0,solar
24.31,13.44,19.59,40244.35,23853.41,33978.0,23.24,13.81,17.83,18.0,solar
24.8,8.86,18.36,42480.42,3450.62,31136.28,35.32,11.54,18.82,978.0,solar
24.46,14.67,20.18,42329.31,28670.98,36163.59,25.15,11.82,17.14,37.0,solar
26.19,14.3,20.33,41813.61,19278.83,34210.61,31.54,15.54,19.66,760.0,solar
25.94,14.89,20.06,41373.16,20737.33,34294.75,31.39,16.34,20.67,494.0,solar
25.5,14.95,20.26,41201.83,20064.94,34093.72,34.8,17.19,21.93,410.0,solar
23.27,11.26,18.29,39660.71,9958.38,33955.99,27.01,13.73,19.42,214.0,solar
24.53,15.39,19.93,41229.28,26539.62,35066.37,26.22,11.69,16.93,135.0,solar
24.41,15.06,19.9,41615.86,27980.12,35259.73,28.63,11.76,18.62,121.0,solar
24.12,12.09,19.45,40761.33,10497.51,32543.79,34.51,14.7,21.7,596.0,solar
22.8,12.27,18.11,39758.19,28414.8,34506.34,19.47,9.11,14.67,127.0,solar
26.08,14.87,20.32,41735.08,20722.28,34375.15,25.45,12.72,15.85,767.0,solar
25.96,14.65,20.3,41890.94,19483.49,34541.49,24.71,12.93,16.78,817.0,solar
25.92,14.98,20.0,41542.5,22614.68,34056.59,29.32,14.03,19.01,349.0,solar
23.73,12.34,19.23,40408.13,12077.66,33608.06,29.29,16.08,19.35,382.0,solar
23.97,12.85,18.73,40404.19,14146.28,32016.46,32.06,13.98,19.03,334.0,solar
25.08,15.27,20.35,41674.73,29917.09,35522.41,33.08,10.83,19.35,144.0,solar
23.42,11.06,18.43,39824.3,9981.6,34060.43,27.54,14.82,19.92,259.0,solar
23.42,11.06,18.43,39824.3,9981.6,34060.43,27.54,14.82,19.92,262.0,solar
23.11,11.49,17.66,40591.97,24319.31,34449.44,17.54,9.53,14.09,198.0,solar
23.81,6.16,17.96,41399.75,156.1,32308.03,28.44,12.83,16.71,417.0,solar
23.81,6.16,17.96,41399.75,156.1,32308.03,28.44,12.83,16.71,424.0,solar
23.25,11.6,17.78,40614.88,23257.21,34621.11,18.03,9.96,14.5,210.0,solar
23.52,13.94,19.56,40029.07,18411.68,33983.22,31.63,16.03,20.82,468.0,solar
24.42,14.46,19.92,42062.46,27207.61,35005.51,33.82,10.2,18.44,64.0,solar
21.77,8.69,17.53,37924.63,7703.78,31607.22,26.39,10.06,14.47,191.0,solar
23.28,11.45,17.76,40794.3,25424.89,34755.52,17.5,9.36,14.07,209.0,solar
24.69,8.0,18.46,42121.91,1732.95,33097.23,24.09,12.86,17.71,134.0,solar
23.19,11.64,17.81,40459.18,22586.69,34547.94,17.77,9.75,14.39,214.0,solar
23.98,11.4,18.75,41688.4,10106.48,32987.8,31.56,16.18,21.47,669.0,solar
24.0,12.71,18.71,40556.16,13492.52,32094.98,31.58,13.66,18.82,328.0,solar
23.82,11.44,18.01,40144.4,11307.84,32451.21,19.29,11.56,15.6,313.0,solar
23.06,13.01,18.65,38633.06,15764.01,34560.55,29.08,15.8,20.57,220.0,solar
23.06,13.01,18.65,38633.06,15764.01,34560.55,29.08,15.8,20.57,219.0,solar
23.31,11.25,17.68,40582.09,22926.16,34240.82,17.88,9.77,14.3,218.0,solar
24.1,8.06,17.82,41681.11,4437.18,32577.03,21.59,12.83,16.9,406.0,solar
22.83,9.06,18.07,38577.61,5779.31,33609.32,25.92,14.55,18.59,300.0,solar
25.54,13.49,19.57,42308.98,15368.47,34737.96,31.86,15.91,22.68,20.0,solar
25.54,13.49,19.57,42308.98,15368.47,34737.96,31.86,15.91,22.68,15.0,solar
22.94,12.17,18.5,38500.95,17194.57,34591.52,28.35,13.95,19.37,216.0,solar
22.87,11.15,17.08,39526.23,24364.38,33172.0,23.0,10.12,14.86,212.0,solar
24.27,13.79,19.55,40559.21,25863.24,33871.64,22.7,12.64,17.0,104.0,solar
23.32,10.72,17.27,41259.74,27053.77,35008.87,18.62,10.55,14.32,509.0,solar
23.81,6.16,17.96,41399.75,156.1,32308.03,28.44,12.83,16.71,417.0,solar
23.98,12.79,18.69,40356.49,14565.09,32188.37,31.13,13.17,18.71,314.0,solar
23.14,11.0,17.32,41108.91,23035.23,34145.0,18.18,8.45,13.54,197.0,solar
22.77,9.4,17.8,38820.03,4576.6,31240.85,23.48,11.79,15.25,175.0,solar
23.53,12.62,18.85,41070.65,15180.77,33351.15,31.39,15.21,19.61,477.0,solar
23.53,12.62,18.85,41070.65,15180.77,33351.15,31.39,15.21,19.61,473.0,solar
23.53,12.62,18.85,41070.65,15180.77,33351.15,31.39,15.21,19.61,467.0,solar
24.02,7.0,17.87,41951.62,4275.27,32713.99,23.6,14.33,18.24,459.0,solar
24.02,7.0,17.87,41951.62,4275.27,32713.99,23.6,14.33,18.24,459.0,solar
24.02,7.0,17.87,41951.62,4275.27,32713.99,23.6,14.33,18.24,459.0,solar
24.02,7.0,17.87,41951.62,4275.27,32713.99,23.6,14.33,18.24,459.0,solar
24.02,7.0,17.87,41951.62,4275.27,32713.99,23.6,14.33,18.24,459.0,solar
23.46,10.18,17.84,41381.9,6262.74,29787.5,18.39,10.01,13.05,30.0,solar
23.9,13.67,19.06,41402.31,17467.63,33995.65,32.66,14.23,19.77,466.0,solar
23.31,11.23,17.45,41368.86,27347.87,34303.79,17.87,10.58,13.77,256.0,solar
23.19,11.74,17.86,40269.8,22488.24,34458.51,17.39,9.7,14.23,206.0,solar
23.23,12.98,17.94,39211.09,13471.11,31086.85,15.89,8.28,12.73,77.0,solar
23.85,13.88,19.37,40370.47,15981.39,33563.59,26.71,16.01,18.44,399.0,solar
22.75,12.75,18.13,39385.59,25887.34,33975.14,19.93,10.8,15.5,200.0,solar
24.57,10.61,19.5,40660.45,10849.06,32832.36,32.68,13.58,20.48,628.0,solar
23.25,13.72,18.7,40310.65,12265.74,32541.6,30.38,13.08,19.11,487.0,solar
23.03,12.95,18.61,39736.69,14167.23,32536.46,29.48,14.53,19.11,539.0,solar
22.35,10.18,17.11,37548.54,11442.85,31457.71,19.47,10.7,14.14,102.0,solar
24.45,14.82,19.91,41149.12,27093.08,35520.16,21.06,12.33,16.54,66.0,solar
22.93,11.96,18.44,38583.03,15159.2,34418.04,27.55,14.58,19.32,185.0,solar
22.92,12.37,18.47,38627.53,15879.91,34528.29,27.7,14.48,19.46,181.0,solar
22.42,10.14,17.82,38351.67,6012.85,31223.79,21.12,9.15,14.74,139.0,solar
20.82,7.54,16.2,38678.84,8262.71,30647.53,26.89,11.98,16.56,24.0,solar
23.37,11.43,17.76,40704.15,23280.86,34415.38,18.24,9.62,14.34,215.0,solar
22.9,9.72,16.69,41238.55,23412.03,33580.32,15.6,9.48,12.4,233.0,solar
23.08,10.12,16.79,41380.73,25531.14,33783.05,15.54,9.42,12.14,254.0,solar
23.33,12.43,18.69,38994.55,14122.8,34590.44,29.35,15.27,20.26,199.0,solar
23.29,11.21,18.56,41179.89,10253.67,32881.83,28.58,14.61,18.32,638.0,solar
23.04,10.64,18.38,40078.95,7951.51,32166.53,25.24,14.07,17.11,473.0,solar
22.85,13.73,18.58,39572.41,13671.59,32680.79,28.08,13.31,17.89,561.0,solar
23.24,12.84,18.45,40033.75,10423.03,32243.87,27.81,14.48,18.21,504.0,solar
23.09,12.91,18.42,40070.11,10552.3,32193.55,29.5,14.13,18.66,615.0,solar
25.25,14.07,19.67,41106.03,19969.76,34085.06,33.12,17.28,21.86,221.0,solar
23.06,12.53,18.18,40044.47,25893.76,34381.05,19.46,9.7,13.72,242.0,solar
22.92,12.37,18.47,38627.53,15879.91,34528.29,27.7,14.48,19.46,191.0,solar
22.77,9.67,17.82,38867.97,4573.78,31448.18,24.11,10.52,15.51,270.0,solar
26.1,14.33,20.36,41751.81,19789.89,34302.32,31.8,16.21,20.42,747.0,solar
26.18,14.24,20.27,41809.15,18393.23,33996.65,27.04,13.61,17.38,837.0,solar
23.38,11.38,17.74,40716.78,23471.72,34523.98,18.29,9.83,14.44,217.0,solar
22.94,12.68,18.17,39548.26,23301.37,33834.59,19.41,10.61,14.99,211.0,solar
22.83,12.82,18.19,39182.86,26057.02,33943.34,20.13,11.21,15.77,208.0,solar
23.91,11.76,18.04,40822.99,15851.59,33159.34,19.7,11.8,15.83,359.0,solar
23.97,14.44,19.6,40400.29,18149.98,33734.72,26.47,15.24,17.94,365.0,solar
22.16,7.4,17.38,37761.57,4537.62,31139.69,31.14,9.01,14.52,135.0,solar
24.52,10.0,18.56,42404.9,8893.76,32880.54,26.37,11.81,17.43,619.0,solar
24.01,6.79,17.84,41617.99,3800.41,32338.56,23.29,15.17,18.25,499.0,solar
23.81,6.16,17.96,41399.75,156.1,32308.03,28.44,12.83,16.71,417.0,solar
22.37,11.86,18.13,38500.03,14263.48,34199.47,22.87,13.65,17.24,345.0,solar
22.46,11.86,18.14,38602.83,14299.07,34209.65,22.21,12.93,16.62,337.0,solar
