maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
26.41,9.84,18.94,45358.2,23910.75,35428.27,32.07,21.18,26.62,622.0,wind
20.55,2.5,11.83,39384.21,7904.61,26285.0,34.44,18.87,25.75,230.0,wind
27.38,5.7,16.11,46295.02,16377.37,31649.29,17.62,8.51,13.17,1259.0,wind
27.58,9.5,19.34,48607.16,26858.0,37993.3,23.93,11.77,16.62,793.0,wind
23.25,6.79,14.77,42387.59,22417.29,31017.48,26.84,15.5,21.28,15.0,wind
29.82,7.43,19.21,49411.52,19586.34,36674.96,17.87,9.86,13.09,89.0,wind
15.65,0.88,8.13,29956.1,4110.49,18390.94,28.76,15.55,22.57,461.0,wind
23.54,4.7,14.45,43994.84,14784.28,28790.58,25.17,12.24,19.25,586.0,wind
27.76,3.49,16.03,49787.78,11178.18,32822.45,21.04,11.8,16.47,572.0,wind
23.58,6.42,14.65,40086.89,20556.5,29068.66,30.87,23.17,26.63,45.0,wind
24.89,18.44,21.97,40706.11,30750.4,37088.88,35.07,15.94,27.45,0.0,wind
20.84,8.69,14.74,38099.58,17353.18,26931.24,22.03,15.22,18.35,10.0,wind
21.15,2.42,11.97,39801.16,8835.7,26465.4,32.63,16.49,23.71,65.0,wind
22.44,7.62,16.23,39483.17,25424.3,33090.33,30.91,13.38,23.73,1421.0,wind
25.86,8.24,16.43,42570.1,19443.48,30822.6,43.76,20.17,25.61,120.0,wind
21.86,3.75,13.13,42438.0,13332.89,28546.4,29.63,16.92,22.85,35.0,wind
27.61,6.77,16.92,46576.78,19693.51,33229.45,21.62,13.25,16.83,872.0,wind
21.86,2.71,12.59,43249.7,7781.63,27314.36,32.15,15.69,23.42,149.0,wind
21.44,6.36,14.85,38502.16,23959.31,32442.94,26.25,17.75,21.77,141.0,wind
20.97,6.14,14.89,37792.61,22939.16,32641.23,26.23,17.36,21.71,137.0,wind
25.62,5.94,16.1,44771.35,18757.68,31724.08,23.16,11.48,16.6,1464.0,wind
24.25,14.65,19.65,40373.28,28059.78,34583.56,39.97,9.56,22.83,127.0,wind
17.69,1.97,9.67,32422.28,9798.74,22236.03,32.81,19.66,24.9,388.0,wind
27.26,6.75,16.6,45838.94,19549.8,31825.24,22.08,14.33,17.5,898.0,wind
27.83,6.71,16.84,47337.32,19823.03,33452.8,16.83,9.51,12.67,1115.0,wind
18.38,1.28,10.07,37620.05,7895.72,23785.87,33.85,17.55,25.09,28.0,wind
25.11,12.71,16.94,43936.95,23881.02,30120.71,22.24,14.85,19.32,184.0,wind
24.37,12.62,19.17,41188.52,13757.14,33303.15,37.76,16.67,22.69,870.0,wind
25.52,10.62,19.17,44899.01,21620.39,34595.0,30.55,19.54,23.8,140.0,wind
27.06,15.23,20.74,40583.37,27144.33,34916.24,36.64,14.32,25.83,767.0,wind
20.08,2.99,12.02,37855.68,11519.71,25866.14,34.14,18.81,25.8,268.0,wind
25.07,7.67,15.69,41772.81,18260.2,29817.65,38.48,20.8,25.76,12.0,wind
22.25,6.79,14.5,39188.69,22837.53,30248.16,24.79,14.72,19.82,204.0,wind
24.7,5.57,16.42,45928.73,17472.81,33120.97,33.12,16.97,25.24,435.0,wind
25.21,7.53,15.74,41394.37,18065.51,29933.16,38.56,21.41,26.3,10.0,wind
23.84,4.62,15.39,45000.0,10132.17,30321.24,29.88,11.28,24.16,211.0,wind
22.92,5.1,14.32,42991.14,14026.72,29049.28,27.8,14.27,22.55,813.0,wind
25.97,5.97,17.08,47147.32,17759.93,33789.65,32.73,20.03,25.97,418.0,wind
25.77,3.81,14.9,49635.63,17203.62,32401.17,29.29,14.77,19.96,1125.0,wind
24.32,4.62,14.38,46909.12,15395.06,29088.11,21.55,11.18,16.9,364.0,wind
27.83,6.86,17.05,46593.56,18649.47,32739.9,23.48,14.49,18.11,884.0,wind
20.48,2.16,10.94,39554.98,8702.03,23986.63,34.88,19.36,25.25,150.0,wind
28.83,9.98,19.94,46921.77,28540.43,38197.13,16.08,10.68,12.73,284.0,wind
22.96,7.91,16.71,40785.07,25664.32,33349.59,32.7,19.78,26.54,1369.0,wind
24.94,17.13,20.95,41304.8,34085.79,37431.61,34.57,15.52,25.27,684.0,wind
24.66,5.16,16.04,46441.19,17950.06,32740.57,33.09,20.72,27.02,583.0,wind
24.2,3.86,13.79,45992.74,15806.47,29891.97,36.33,19.83,27.04,18.0,wind
17.43,0.8,9.64,36701.76,6688.65,22888.44,44.74,25.49,34.85,165.0,wind
29.73,6.22,18.95,46408.28,9652.54,34898.37,38.45,13.0,17.0,228.0,wind
23.62,5.45,15.61,41951.88,14589.5,30910.31,29.97,17.18,23.92,239.0,wind
23.71,4.13,14.24,42837.07,8427.6,28049.24,27.27,9.96,22.04,199.0,wind
23.53,5.06,15.72,43934.1,15788.16,31795.23,32.75,18.93,25.07,377.0,wind
25.37,13.5,19.25,42649.61,18578.21,34365.23,34.14,16.25,23.55,117.0,wind
28.0,7.42,18.14,49084.69,25340.27,36094.39,39.32,13.39,28.5,1720.0,wind
23.07,7.04,16.21,40762.35,24032.9,33351.85,31.47,18.2,25.54,1337.0,wind
26.28,5.92,17.1,47099.5,17778.23,33992.42,32.67,19.46,25.41,413.0,wind
22.29,7.38,15.56,41151.55,19842.36,30079.46,27.23,15.68,21.58,35.0,wind
26.28,4.99,15.37,48535.2,19631.96,32473.17,31.08,20.71,26.87,687.0,wind
27.38,6.99,17.54,48254.57,20625.17,35927.36,27.79,14.61,21.34,343.0,wind
20.6,2.84,12.12,40290.35,9809.86,26246.55,31.55,15.71,23.39,195.0,wind
27.78,11.87,20.05,45336.06,25189.35,36117.57,32.64,24.38,27.65,773.0,wind
20.64,3.21,12.41,38494.37,12391.65,27011.68,29.65,16.79,23.26,84.0,wind
22.93,7.85,16.78,40749.05,25810.66,33680.94,33.63,20.27,27.1,1329.0,wind
21.65,2.07,11.86,42160.84,8371.84,26611.84,37.64,19.45,27.45,6.0,wind
26.21,10.76,19.72,45166.44,25112.78,36681.64,34.04,22.29,28.25,982.0,wind
27.96,8.24,18.73,46788.22,26687.84,37598.87,22.34,11.41,15.29,714.0,wind
25.4,7.29,17.27,44265.23,22931.7,34244.15,33.06,21.44,26.03,114.0,wind
24.07,15.96,20.47,41371.19,30157.67,36230.28,39.95,14.45,27.58,5.0,wind
26.21,10.33,19.59,45272.28,25106.22,36476.52,33.21,17.19,28.02,1078.0,wind
21.47,5.81,14.49,39123.52,21951.64,32003.33,25.54,17.91,21.22,135.0,wind
27.46,9.52,19.23,48261.62,26935.86,37751.95,24.38,10.43,16.34,685.0,wind
20.75,3.29,12.44,38359.28,12528.6,26773.9,30.79,17.61,23.72,78.0,wind
25.48,15.26,20.49,41316.75,33425.27,36610.92,32.99,17.4,25.63,799.0,wind
28.19,9.0,18.72,43588.28,23619.29,35117.98,24.5,14.18,20.82,603.0,wind
25.84,9.29,18.64,44098.29,24675.49,35601.7,38.53,12.15,21.26,1277.0,wind
20.72,4.42,13.49,38607.05,15700.5,27857.33,25.18,13.7,20.52,234.0,wind
21.05,2.89,12.27,40474.68,11041.13,27093.27,32.49,16.0,23.5,25.0,wind
24.44,12.3,18.6,41145.89,27009.53,33538.96,22.26,6.7,12.49,2803.0,wind
18.28,1.07,9.51,37169.02,5660.04,23117.1,32.87,19.65,27.08,166.0,wind
24.44,4.19,14.6,43255.18,7537.57,27775.7,28.48,11.99,22.35,186.0,wind
27.88,3.33,16.01,49953.34,9608.07,32698.47,26.45,11.58,18.21,288.0,wind
23.89,2.11,12.59,43694.52,9472.06,27730.37,46.99,19.34,33.94,0.0,wind
27.88,3.33,15.81,49953.34,9608.07,32334.19,26.45,11.58,18.28,302.0,wind
18.16,1.08,9.52,36615.63,6363.42,22887.58,29.81,17.14,23.37,154.0,wind
26.52,11.28,20.14,45150.26,27145.23,36823.79,30.31,20.11,25.17,964.0,wind
24.26,5.24,15.92,47697.33,17487.4,32942.95,33.04,18.26,26.43,554.0,wind
24.14,11.68,19.13,42320.11,11522.63,33173.45,33.32,12.87,18.65,1088.0,wind
27.01,11.31,19.76,45619.15,26714.47,36008.46,30.32,20.38,24.77,638.0,wind
26.97,10.15,18.18,41116.01,28142.93,33970.78,32.32,19.96,24.8,805.0,wind
26.58,9.87,19.29,46428.9,24877.1,36076.85,31.63,18.85,27.25,1020.0,wind
21.55,1.95,11.55,43915.0,9472.81,26721.1,36.04,18.1,26.33,0.0,wind
25.71,14.67,20.44,41361.74,32760.49,35816.27,30.37,15.6,22.85,1129.0,wind
22.5,6.71,14.58,40318.6,23055.38,30668.86,28.33,16.14,23.01,271.0,wind
25.69,7.8,15.94,41877.16,18654.54,30167.76,36.8,21.16,25.96,13.0,wind
24.03,4.95,14.87,44948.44,16250.6,30326.76,30.52,20.77,25.68,19.0,wind
26.41,14.48,20.4,41779.16,29095.71,35348.85,25.61,13.64,19.35,717.0,wind
30.34,8.57,20.31,48987.46,24083.96,37896.38,19.62,12.83,15.29,79.0,wind
31.51,8.46,19.23,47281.04,23858.31,35815.18,27.6,18.71,22.98,43.0,wind
24.31,5.64,16.09,42656.24,15315.25,32035.32,29.45,15.52,23.32,224.0,wind
