maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
22.74,3.79,13.63,46419.31,14079.85,29686.8,27.08,15.75,21.01,1.0,wind
20.94,2.28,12.35,38270.01,6826.01,26534.76,29.8,13.73,21.17,104.0,wind
23.87,15.76,20.24,41256.1,30169.71,36509.42,47.25,14.6,31.59,29.0,wind
23.87,15.76,20.24,41256.1,30169.71,36509.42,47.25,14.6,31.59,30.0,wind
24.16,16.23,20.7,41306.74,30587.93,37369.49,44.97,15.11,31.1,29.0,wind
20.86,2.33,12.29,38038.8,6644.76,26453.11,29.48,13.11,20.52,81.0,wind
20.84,2.19,12.35,39878.33,6317.31,25757.69,31.73,14.4,22.62,387.0,wind
22.5,2.34,12.35,42093.65,9774.77,27130.24,35.27,18.4,25.15,17.0,wind
20.64,2.0,12.04,38068.59,5345.21,24652.97,31.98,14.1,22.94,242.0,wind
22.27,2.03,12.04,41511.93,8934.51,26780.08,40.79,17.06,29.29,7.0,wind
23.96,7.02,17.07,43796.58,16669.49,33500.3,24.59,14.55,19.13,127.0,wind
19.66,2.04,11.37,36902.53,7223.82,24005.6,32.36,14.6,24.59,237.0,wind
20.82,1.87,11.75,38716.86,5409.33,24630.79,32.3,13.14,23.43,397.0,wind
20.36,2.73,12.53,41210.15,8285.99,26854.51,31.88,13.5,22.96,131.0,wind
24.72,17.73,21.55,42145.22,32996.27,38417.46,35.19,20.86,28.92,236.0,wind
20.86,2.33,12.29,38038.8,6644.76,26453.11,29.48,13.11,20.52,86.0,wind
21.24,2.16,12.41,40765.14,7505.1,26694.2,32.02,13.99,22.5,313.0,wind
19.98,2.5,11.82,38784.23,8828.02,25773.25,32.38,15.0,23.7,110.0,wind
20.85,2.25,12.28,38488.85,6405.06,26169.42,30.93,13.79,21.67,113.0,wind
20.89,2.81,12.61,41737.77,8330.85,27019.42,31.73,12.58,22.81,124.0,wind
20.53,2.15,11.46,39759.61,8180.58,25166.64,36.39,17.95,26.54,158.0,wind
22.44,2.53,12.36,42331.97,10210.3,27594.9,39.11,17.76,27.84,130.0,wind
21.38,3.02,12.57,40490.67,10526.09,26987.53,29.22,14.43,22.38,247.0,wind
22.04,3.57,13.26,42603.48,10378.44,27472.43,27.76,16.86,22.29,207.0,wind
25.2,6.0,16.2,45414.68,20828.98,33908.34,38.43,16.82,25.86,169.0,wind
20.3,3.1,12.25,38309.06,12703.52,26930.16,32.35,16.45,24.43,192.0,wind
20.68,2.34,12.28,37754.57,7098.94,26109.68,31.66,13.54,21.86,119.0,wind
20.93,3.13,12.31,39539.7,11965.52,26991.03,29.11,16.24,22.27,107.0,wind
21.0,2.71,12.42,42367.5,9118.85,26798.2,28.5,14.04,21.43,191.0,wind
24.83,5.55,15.73,45535.63,19429.02,33029.95,34.58,15.93,25.24,272.0,wind
21.02,2.57,12.8,40533.52,7560.57,26749.31,27.57,12.15,20.23,385.0,wind
22.58,3.81,13.3,43335.17,13851.16,28728.02,30.8,17.26,23.48,53.0,wind
22.37,1.56,11.94,45263.52,6495.22,26985.57,32.71,15.04,24.47,8.0,wind
22.4,1.39,11.69,44129.06,5542.45,25977.16,32.95,13.92,24.62,48.0,wind
22.66,1.62,12.1,44739.14,5902.54,27022.23,30.65,14.65,23.49,107.0,wind
23.3,2.13,12.49,46140.75,7012.7,27542.32,28.98,15.12,21.62,231.0,wind
23.01,1.76,12.17,46202.85,7479.25,26826.48,30.1,13.26,22.05,82.0,wind
21.47,2.01,11.93,42532.12,8815.7,27046.3,29.24,17.15,22.24,58.0,wind
22.75,1.55,12.2,46337.16,5157.54,26983.99,30.74,14.62,23.37,115.0,wind
23.45,2.73,12.65,45494.33,9628.93,27788.38,30.81,13.19,21.61,254.0,wind
22.83,1.71,12.32,46175.01,6730.04,27174.95,29.99,15.15,22.58,128.0,wind
22.49,1.35,11.93,47138.34,5867.75,27375.28,36.91,15.19,27.17,22.0,wind
22.51,2.08,12.23,44972.96,7299.92,27381.44,30.4,15.61,22.49,171.0,wind
22.72,1.61,11.93,45747.44,6311.92,27090.28,30.58,14.26,23.16,-1.0,wind
19.88,2.18,11.68,37990.84,7308.36,24752.12,31.11,15.59,22.94,83.0,wind
20.05,2.23,11.74,37739.98,8146.46,24917.02,30.35,14.43,22.42,148.0,wind
23.76,4.02,14.32,46455.78,12108.15,28932.86,24.49,11.87,17.02,1057.0,wind
22.93,1.53,12.24,45292.04,4900.3,26495.24,29.55,13.98,22.73,126.0,wind
22.72,1.21,11.67,46660.32,4083.77,26119.32,31.3,13.79,24.08,99.0,wind
22.02,1.55,11.48,45270.71,6264.73,25722.49,30.16,13.69,23.13,109.0,wind
22.06,1.58,11.46,45734.23,6185.98,26079.66,31.07,12.95,23.17,70.0,wind
22.42,1.53,11.82,45897.24,5377.01,26900.53,29.63,14.81,22.45,66.0,wind
22.39,1.61,11.76,46377.94,5808.5,26986.29,29.13,14.49,22.68,41.0,wind
22.72,1.21,11.67,46660.32,4083.77,26119.32,31.3,13.79,24.08,91.0,wind
21.83,1.44,11.57,45148.09,5603.97,26443.6,32.85,14.31,24.4,10.0,wind
22.5,1.62,12.04,44798.3,5708.17,26649.65,29.16,14.55,22.74,93.0,wind
21.06,2.07,12.16,40902.0,6938.44,26672.35,30.26,14.52,21.34,278.0,wind
24.31,13.2,19.67,42372.04,29880.15,36478.67,40.72,11.49,24.71,0.0,wind
24.77,20.79,23.21,40157.4,37687.42,39056.66,29.36,18.16,25.47,92.0,wind
21.07,4.33,11.96,34914.97,16779.72,26721.11,26.51,11.7,19.55,585.0,wind
26.35,5.75,14.91,43623.45,19189.96,31065.47,39.78,26.09,32.94,152.0,wind
22.89,7.21,14.59,39055.23,22559.37,30348.41,28.11,17.83,21.62,421.0,wind
22.26,5.71,13.62,38390.85,19234.73,28930.53,31.64,17.66,24.33,330.0,wind
25.61,5.51,14.37,43202.27,19183.63,30790.69,38.33,24.69,31.56,174.0,wind
21.85,4.27,12.67,37902.51,17678.11,28401.03,29.38,8.05,23.41,465.0,wind
24.17,5.14,13.98,41696.05,19220.7,29610.31,34.6,20.9,27.07,396.0,wind
19.82,2.38,11.69,39500.05,9268.61,25873.67,31.23,14.53,23.08,88.0,wind
21.2,1.97,11.43,40905.87,8031.25,25665.99,37.92,14.14,27.01,1.0,wind
24.15,17.78,20.9,41485.49,33178.32,37079.32,18.4,6.11,11.81,76.0,wind
20.77,1.67,11.58,42846.26,7270.03,26606.32,38.05,20.61,28.54,5.0,wind
21.59,1.91,11.93,41123.97,8855.15,26703.38,39.84,17.97,28.96,3.0,wind
19.58,2.02,11.52,37619.65,6450.27,24077.79,33.2,15.4,24.57,138.0,wind
20.42,1.97,11.59,37987.04,6507.14,24538.37,30.3,12.24,21.64,307.0,wind
21.5,1.97,11.68,41243.2,8560.21,26611.08,35.91,15.21,25.81,5.0,wind
20.46,1.82,11.52,40620.36,7844.13,26600.62,32.93,14.78,24.74,2.0,wind
22.86,1.96,12.57,42370.73,9145.62,28075.93,46.38,20.97,33.94,0.0,wind
21.01,1.94,11.4,41295.18,7771.89,26069.93,35.48,14.16,25.63,-1.0,wind
20.84,2.19,12.35,39878.33,6317.31,25757.69,31.73,14.4,22.62,418.0,wind
20.05,0.18,8.92,47815.41,3246.55,24009.49,34.03,15.02,23.86,376.0,wind
21.32,0.44,9.43,48544.36,2970.46,24493.01,10.15,4.62,7.77,712.0,wind
23.62,4.02,14.01,44488.64,16267.66,30012.29,33.48,17.05,24.48,62.0,wind
21.86,3.65,13.04,42388.71,11659.61,28456.11,30.77,17.38,23.38,78.0,wind
24.74,13.93,19.15,39403.68,23061.89,30753.83,26.28,19.54,22.44,365.0,wind
20.53,2.15,11.46,39759.61,8180.58,25166.64,36.39,17.95,26.54,155.0,wind
25.59,14.8,19.8,41526.17,19384.34,35340.3,40.82,21.47,27.18,45.0,wind
25.59,14.8,19.8,41526.17,19384.34,35340.3,40.82,21.47,27.18,59.0,wind
25.27,13.4,18.98,41453.21,13459.3,34702.75,37.01,20.25,25.53,2.0,wind
21.75,2.79,12.71,41364.47,10034.64,26944.83,28.55,11.8,18.58,544.0,wind
25.76,14.69,20.01,41701.97,18536.19,35665.1,39.02,20.83,26.79,74.0,wind
25.59,14.8,19.8,41526.17,19384.34,35340.3,40.82,21.47,27.18,40.0,wind
25.39,13.48,18.98,41526.71,14851.06,34819.26,36.73,20.42,25.58,2.0,wind
20.76,2.15,12.14,38402.25,5988.73,25149.81,30.69,14.24,21.82,158.0,wind
25.27,13.4,18.98,41453.21,13459.3,34702.75,37.01,20.25,25.53,3.0,wind
21.24,3.1,13.06,44808.56,9612.03,27928.25,30.73,15.93,22.57,164.0,wind
21.26,0.26,9.9,51644.94,3316.38,25979.61,33.29,14.82,23.93,18.0,wind
18.39,0.0,8.2,46396.23,0.0,21494.72,22.85,10.2,15.28,396.0,wind
18.8,0.0,8.09,55780.97,0.0,22255.15,31.87,18.2,24.45,286.0,wind
19.56,0.11,8.82,49689.07,2754.74,24685.58,38.6,15.7,24.1,222.0,wind
20.48,0.92,9.96,44095.63,6688.43,23866.0,31.01,17.35,25.63,217.0,wind
20.25,0.24,9.22,46481.11,2161.07,24171.59,27.14,14.23,19.46,260.0,wind
21.18,0.0,8.28,60533.7,0.0,23814.25,38.15,24.14,29.63,202.0,wind
19.43,0.0,8.42,54655.6,0.0,23253.73,28.6,12.23,20.19,27.0,wind
20.83,2.47,12.68,39707.69,7028.01,26285.38,30.44,13.89,22.08,383.0,wind
24.8,18.87,21.41,40155.48,35419.64,37110.71,25.22,10.94,18.27,2226.0,wind
24.95,19.34,22.51,40209.6,34812.52,38594.56,44.01,21.28,31.82,772.0,wind
24.43,15.05,19.51,40327.33,27261.46,34023.52,39.03,8.91,22.91,156.0,wind
25.05,16.53,20.05,41184.54,28553.25,34783.63,18.2,7.37,11.91,297.0,wind
24.81,12.28,19.11,42367.12,13675.32,34633.38,36.15,16.7,24.5,6.0,wind
25.01,12.93,19.29,42253.07,14726.03,34581.75,33.53,16.82,23.61,25.0,wind
25.53,13.9,19.69,42732.53,19660.14,34989.22,37.82,16.85,24.43,42.0,wind
25.35,13.62,19.32,42289.83,17648.87,34358.55,30.81,15.26,21.92,167.0,wind
24.88,9.05,18.65,42908.37,5731.47,33275.11,34.02,13.6,21.74,407.0,wind
23.96,5.16,17.16,42175.89,0.0,28530.21,28.87,12.75,17.65,983.0,wind
24.7,12.92,19.79,40876.57,16804.68,33845.58,36.12,16.58,22.61,774.0,wind
24.44,16.86,21.1,40692.16,25626.7,36869.75,29.69,10.3,19.06,1511.0,wind
24.9,8.12,18.08,42528.13,4459.96,31391.18,36.57,11.95,19.12,989.0,wind
24.5,12.79,19.67,40608.37,16427.83,33597.59,36.25,15.85,22.35,774.0,wind
24.31,12.64,19.07,41300.01,13147.12,33142.76,31.48,15.19,19.77,685.0,wind
25.33,15.2,19.68,41617.57,24367.64,35225.94,37.65,19.7,26.61,5.0,wind
24.05,13.15,19.09,40186.58,14651.57,34777.4,32.2,16.2,21.03,238.0,wind
24.95,8.98,18.62,43004.06,5652.83,33359.17,35.51,14.66,22.46,591.0,wind
24.69,15.43,19.52,40373.97,26393.04,33728.97,29.28,8.82,18.21,149.0,wind
25.32,15.43,20.68,41850.04,28617.31,35570.77,41.15,12.32,24.43,310.0,wind
23.56,13.17,19.38,40433.76,16442.95,33737.51,34.1,14.67,20.48,699.0,wind
25.71,14.08,20.34,41457.31,18509.82,34726.89,33.61,16.77,21.22,662.0,wind
25.13,15.45,20.45,41773.45,26333.29,35602.81,40.89,14.1,26.02,340.0,wind
24.02,15.15,20.22,40216.12,22786.43,35456.93,21.25,7.43,12.48,1228.0,wind
28.12,7.37,18.31,47198.27,21373.87,36372.23,32.51,19.24,25.17,331.0,wind
23.96,5.16,17.16,42175.89,0.0,28530.21,28.87,12.75,17.65,971.0,wind
29.04,8.71,19.64,47439.13,24432.45,38145.49,32.89,18.48,23.91,205.0,wind
27.96,8.24,18.73,46788.22,26687.84,37598.87,22.34,11.41,15.29,714.0,wind
28.0,5.84,16.7,49345.68,19212.84,34264.39,30.0,16.47,22.97,645.0,wind
27.99,7.35,18.07,47175.88,20681.4,35932.0,25.65,14.27,20.01,853.0,wind
28.1,7.41,18.2,47215.09,20542.32,36107.13,22.32,12.05,16.86,865.0,wind
25.45,15.91,20.58,41687.99,27247.89,35561.88,39.48,12.25,22.94,358.0,wind
28.0,5.84,16.7,49345.68,19212.84,34264.39,30.0,16.47,22.97,860.0,wind
24.59,15.28,19.91,40562.26,28230.63,34316.4,35.53,10.54,21.18,137.0,wind
25.36,15.68,20.66,41803.93,27808.62,35772.07,40.17,11.15,23.45,339.0,wind
24.37,14.15,19.79,40816.79,26738.44,34816.28,26.88,10.16,16.38,108.0,wind
25.02,8.6,18.63,42995.87,4759.04,33325.99,35.51,14.41,22.14,500.0,wind
25.0,11.49,19.22,42081.16,11052.8,34138.89,35.58,16.41,24.2,7.0,wind
24.12,11.96,18.9,42176.26,10519.88,33616.27,33.4,14.81,19.55,938.0,wind
23.43,10.01,18.5,40042.66,6071.54,33582.93,30.14,17.64,21.23,320.0,wind
27.99,7.35,18.07,47175.88,20681.4,35932.0,25.65,14.27,20.01,663.0,wind
28.04,7.37,18.26,47095.91,20834.53,36394.78,24.14,13.5,18.31,266.0,wind
24.38,12.84,19.14,40431.4,14101.1,34812.14,33.43,17.34,21.74,259.0,wind
28.12,7.37,18.31,47198.27,21373.87,36372.23,32.51,19.24,25.17,335.0,wind
28.04,7.37,18.26,47095.91,20834.53,36394.78,24.14,13.5,18.31,375.0,wind
24.43,15.97,20.06,41378.53,30327.38,35837.12,36.13,19.24,28.41,43.0,wind
24.19,6.26,17.81,42395.55,2582.11,32250.45,29.35,14.17,19.31,613.0,wind
24.45,12.48,19.16,40634.29,13249.46,34825.62,33.57,18.14,22.22,292.0,wind
23.7,13.44,19.24,40973.74,17357.32,33681.72,32.78,13.6,19.41,630.0,wind
25.37,13.5,19.25,42649.61,18578.21,34365.23,34.14,16.25,23.55,117.0,wind
25.23,14.1,20.09,41253.54,19937.18,34836.85,30.96,14.34,19.22,816.0,wind
24.9,7.63,18.0,42342.28,1720.07,30265.88,37.5,11.42,18.38,1367.0,wind
24.59,15.28,19.91,40562.26,28230.63,34316.4,35.53,10.54,21.18,120.0,wind
25.2,12.86,19.3,42142.7,17470.28,34789.6,34.39,20.38,25.87,52.0,wind
23.71,6.57,17.67,42235.76,2184.61,30218.11,29.53,12.5,17.91,914.0,wind
24.55,12.74,19.74,40862.91,17426.78,33579.38,33.33,13.26,20.31,675.0,wind
23.77,13.13,19.35,40660.24,15533.73,32951.29,36.16,14.38,22.1,737.0,wind
25.34,15.85,20.16,41557.16,22361.07,33846.64,42.82,14.14,25.12,434.0,wind
24.95,8.98,18.62,43004.06,5652.83,33359.17,35.51,14.66,22.46,508.0,wind
25.12,11.64,19.28,42016.98,12545.89,34408.41,33.07,16.46,23.7,5.0,wind
23.02,9.66,18.19,39478.77,9305.42,33650.36,28.19,16.18,19.84,305.0,wind
25.01,12.93,19.29,42253.07,14726.03,34581.75,33.53,16.82,23.61,15.0,wind
25.15,13.6,19.39,42268.57,16773.46,34759.76,32.22,16.36,22.94,21.0,wind
23.57,13.12,19.21,40326.6,15792.19,33550.67,37.88,17.33,23.66,650.0,wind
24.28,6.08,17.88,42500.06,2435.95,32318.57,29.19,13.89,18.99,568.0,wind
25.52,13.91,19.94,42940.15,19918.08,35183.74,40.66,16.75,25.12,15.0,wind
24.18,13.18,19.6,40988.42,16195.02,33805.87,36.16,14.84,21.96,806.0,wind
25.35,13.31,19.31,42250.33,18315.22,34531.0,30.49,14.77,21.58,218.0,wind
24.12,13.55,19.14,40001.95,17122.15,34967.48,32.08,16.69,21.02,216.0,wind
25.35,15.58,20.62,41775.75,28002.66,35765.39,40.06,11.05,22.54,322.0,wind
23.79,5.14,17.09,42201.18,402.85,28767.35,33.27,14.54,19.45,910.0,wind
24.63,12.06,19.05,42528.35,12210.76,33445.58,40.29,12.13,21.14,724.0,wind
23.76,13.54,18.96,39659.8,15038.7,34573.07,31.15,14.78,19.98,168.0,wind
24.66,14.92,19.57,41200.71,30083.06,35341.45,27.74,14.43,20.11,77.0,wind
23.76,13.09,19.27,40362.2,14408.43,32690.52,35.88,14.23,21.68,670.0,wind
24.66,12.7,19.72,40392.4,15440.93,32911.36,36.46,15.49,22.59,871.0,wind
23.44,12.48,19.18,40831.43,13397.69,33183.72,32.87,15.43,20.4,836.0,wind
25.52,15.38,19.8,42032.54,22230.68,34983.81,37.71,19.63,26.52,12.0,wind
24.16,13.64,19.16,40123.35,15389.32,34870.84,32.09,16.92,21.02,223.0,wind
24.02,13.58,19.1,40041.6,15391.62,34872.31,31.74,15.96,20.5,222.0,wind
23.76,7.2,17.98,41211.3,5612.88,32601.61,30.14,14.19,19.47,548.0,wind
24.17,6.4,17.48,42403.42,1304.14,30160.92,35.87,12.93,18.98,1148.0,wind
24.26,13.14,19.61,41069.37,16195.28,33811.71,35.56,14.25,21.29,767.0,wind
24.38,12.84,19.14,40431.4,14101.1,34812.14,33.43,17.34,21.74,244.0,wind
24.14,11.68,19.13,42320.11,11522.63,33173.45,33.32,12.87,18.65,1088.0,wind
25.4,13.72,19.27,42455.24,18659.68,34380.16,35.41,16.37,23.88,107.0,wind
24.59,15.28,19.91,40562.26,28230.63,34316.4,35.53,10.54,21.18,133.0,wind
23.82,11.24,18.95,40564.16,11823.48,34476.47,30.52,17.93,21.25,303.0,wind
24.25,14.65,19.65,40373.28,28059.78,34583.56,39.97,9.56,22.83,127.0,wind
26.03,13.48,19.24,41627.43,20509.07,33706.09,30.75,13.32,19.59,772.0,wind
25.25,15.38,20.51,41781.4,27301.6,35648.14,38.67,14.48,25.53,342.0,wind
25.11,15.07,19.34,41480.0,23098.97,35088.42,36.5,20.19,26.62,9.0,wind
24.29,12.73,19.16,40594.94,15430.24,34922.31,32.64,17.76,21.72,297.0,wind
25.15,13.6,19.39,42268.57,16773.46,34759.76,32.22,16.36,22.94,13.0,wind
24.88,9.05,18.65,42908.37,5731.47,33275.11,34.02,13.6,21.74,477.0,wind
23.99,6.62,17.82,41077.72,2952.29,32374.4,30.04,14.34,19.35,539.0,wind
24.33,12.46,19.09,41441.79,13078.64,33331.78,36.75,16.85,22.34,881.0,wind
24.04,12.36,19.22,41640.23,15551.53,33713.92,32.89,15.35,20.51,949.0,wind
21.73,1.79,12.22,42903.43,7382.27,27607.08,27.54,14.28,20.63,114.0,wind
17.83,1.82,9.74,34727.34,8830.68,21628.29,34.36,19.5,25.4,543.0,wind
16.75,1.56,9.46,33277.49,7870.77,21414.14,35.8,19.29,27.28,227.0,wind
16.82,1.54,9.46,32894.86,7531.6,21338.23,33.35,19.86,25.94,226.0,wind
17.4,1.74,9.56,33492.93,8154.13,21808.83,32.24,19.17,24.57,72.0,wind
17.52,1.93,9.68,31448.59,9831.11,21606.88,32.02,19.85,24.43,102.0,wind
15.92,1.23,8.81,30414.72,5596.78,20455.48,35.94,20.61,28.29,320.0,wind
17.16,1.63,9.31,32205.03,8388.59,21391.45,32.78,20.31,25.85,109.0,wind
17.81,1.96,9.73,32267.99,9588.5,21368.56,31.94,19.36,24.23,123.0,wind
16.57,1.53,9.38,33529.84,7738.42,21439.16,34.48,19.26,26.81,306.0,wind
16.63,1.53,8.99,30627.33,7532.41,20711.55,32.86,20.26,26.06,175.0,wind
17.57,1.84,9.58,30694.41,8864.61,21231.6,35.27,20.23,26.94,234.0,wind
17.96,1.92,9.64,33281.41,9285.16,21689.35,35.37,20.67,26.85,342.0,wind
17.94,2.14,9.95,33186.61,10639.9,22553.29,31.21,19.65,24.17,200.0,wind
18.02,1.88,9.52,30691.5,8533.82,20366.64,31.57,18.29,24.49,378.0,wind
17.69,1.97,9.67,32422.28,9798.74,22236.03,32.81,19.66,24.9,399.0,wind
16.05,1.44,8.9,31060.69,6640.86,20759.19,30.71,18.9,24.14,286.0,wind
16.05,1.44,8.9,31060.69,6640.86,20759.19,30.71,18.9,24.14,313.0,wind
17.69,1.97,9.67,32422.28,9798.74,22236.03,32.81,19.66,24.9,388.0,wind
16.75,1.56,9.46,33277.49,7870.77,21414.14,35.8,19.29,27.28,219.0,wind
17.15,1.76,9.28,30766.73,8354.12,20778.8,35.21,19.62,26.09,362.0,wind
16.92,1.6,9.18,30262.84,7613.84,20300.56,32.35,19.82,25.67,211.0,wind
17.33,1.63,9.49,32301.65,7899.8,21562.4,31.98,19.79,25.22,164.0,wind
19.46,2.29,10.46,36046.99,10218.56,23321.44,34.6,20.87,27.11,70.0,wind
17.96,1.92,9.64,33281.41,9285.16,21689.35,35.37,20.67,26.85,367.0,wind
28.93,10.05,19.93,46872.35,28583.72,38137.72,20.55,14.06,17.21,423.0,wind
22.38,1.45,12.07,43397.72,6903.74,27343.85,44.71,22.74,34.84,0.0,wind
23.41,1.58,12.22,45567.12,8671.96,28192.69,46.67,22.0,35.45,0.0,wind
23.59,1.34,12.3,46460.05,6004.12,28182.83,42.35,20.04,33.01,0.0,wind
22.58,1.57,12.12,44105.62,8439.02,27929.5,46.56,22.88,34.8,0.0,wind
22.86,1.41,11.9,44895.18,6719.97,27088.33,44.94,22.85,34.95,0.0,wind
21.32,1.39,11.0,42594.36,6070.17,25289.02,32.81,16.51,25.59,10.0,wind
21.82,5.83,14.57,39872.55,17896.29,29763.25,32.6,10.59,24.73,149.0,wind
23.36,1.52,12.21,45495.81,8260.88,27924.88,46.07,21.85,35.53,0.0,wind
22.5,1.54,12.12,44240.88,8182.29,27922.85,46.53,23.55,34.92,0.0,wind
24.27,9.13,15.3,44305.09,22909.44,29820.79,23.15,6.48,16.64,712.0,wind
24.67,6.51,14.79,44946.47,15794.1,27839.22,18.25,6.53,14.29,789.0,wind
26.03,8.55,16.32,45777.79,23750.33,30804.12,31.99,15.35,26.09,295.0,wind
24.24,8.78,15.48,44370.5,21603.15,29377.63,27.41,7.38,21.22,633.0,wind
24.27,9.13,15.3,44305.09,22909.44,29820.79,23.15,6.48,16.64,785.0,wind
23.82,16.25,20.32,41746.14,30835.84,36987.2,20.07,10.33,15.25,766.0,wind
22.45,1.4,12.11,43494.67,6507.87,27746.83,45.52,23.06,34.85,0.0,wind
22.42,1.42,12.09,43894.96,6832.65,27803.5,45.19,22.92,34.88,0.0,wind
25.84,6.65,16.67,48039.67,20051.26,35211.31,20.71,8.22,13.64,803.0,wind
23.31,1.38,11.9,46334.53,6892.5,27282.13,46.1,22.18,35.39,0.0,wind
21.28,1.77,11.8,42962.19,7426.56,27367.81,28.05,15.31,21.11,28.0,wind
28.83,9.98,19.94,46921.77,28540.43,38197.13,16.08,10.68,12.73,284.0,wind
16.22,1.46,8.96,31012.54,6625.67,20817.5,29.86,18.87,23.81,397.0,wind
22.18,1.6,11.63,44824.32,6553.75,26203.3,31.3,14.63,23.61,40.0,wind
18.11,1.95,9.56,31390.11,9133.78,20677.79,32.08,18.88,24.8,414.0,wind
17.58,2.03,9.75,33342.99,9683.7,21758.24,31.56,18.8,23.97,191.0,wind
25.16,16.62,20.25,41381.24,28597.52,34927.23,23.95,6.84,13.38,335.0,wind
24.12,11.96,18.9,42176.26,10519.88,33616.27,33.4,14.81,19.55,951.0,wind
23.77,13.13,19.35,40660.24,15533.73,32951.29,36.16,14.38,22.1,715.0,wind
23.72,11.56,19.23,41252.84,11862.92,33117.62,34.1,14.37,21.23,679.0,wind
24.37,12.62,19.17,41188.52,13757.14,33303.15,37.76,16.67,22.69,870.0,wind
24.37,14.44,19.85,40440.57,26678.05,34458.4,33.09,10.59,19.41,71.0,wind
25.16,16.62,20.25,41381.24,28597.52,34927.23,23.95,6.84,13.38,303.0,wind
21.56,1.67,11.93,43924.53,7310.78,27233.19,27.94,15.81,21.4,32.0,wind
25.06,12.74,19.36,42238.76,14889.7,34641.26,32.06,17.35,23.4,49.0,wind
21.17,2.0,12.0,41197.08,8099.45,26736.53,28.82,15.77,21.6,107.0,wind
25.01,11.69,19.25,42193.45,12077.08,34404.54,35.59,16.63,24.34,12.0,wind
24.82,11.51,19.1,42286.58,12657.7,34561.03,35.15,16.85,24.08,5.0,wind
21.52,1.7,12.17,42656.75,6672.3,27800.88,30.25,15.51,22.11,136.0,wind
22.74,1.41,11.78,45748.18,6121.3,26213.31,40.32,20.64,31.19,5.0,wind
24.08,13.59,19.17,39988.12,16343.31,34936.27,31.65,15.94,20.58,235.0,wind
21.52,1.7,12.17,42656.75,6672.3,27800.88,30.25,15.51,22.11,148.0,wind
21.63,1.67,12.03,43504.94,6788.09,27047.93,28.72,15.51,21.77,72.0,wind
21.29,2.08,12.09,41723.06,8633.29,27207.84,29.88,16.18,21.97,154.0,wind
21.64,1.51,11.37,43287.26,6385.18,26056.55,34.32,17.33,26.56,14.0,wind
22.3,1.67,12.12,43897.98,8102.49,27632.02,45.81,22.62,33.92,0.0,wind
25.35,15.54,20.39,41273.05,21704.1,34793.03,38.67,18.6,24.02,484.0,wind
17.81,1.82,9.69,31020.22,8958.41,21446.97,33.12,19.15,25.41,216.0,wind
25.36,15.68,20.66,41803.93,27808.62,35772.07,40.17,11.15,23.45,287.0,wind
25.37,13.5,19.25,42649.61,18578.21,34365.23,34.14,16.25,23.55,125.0,wind
17.81,1.96,9.73,32267.99,9588.5,21368.56,31.94,19.36,24.23,129.0,wind
18.39,2.01,9.72,32647.64,9534.77,21003.12,32.7,18.92,25.03,385.0,wind
16.82,1.54,9.46,32894.86,7531.6,21338.23,33.35,19.86,25.94,181.0,wind
16.23,1.44,9.14,32204.68,7873.84,21229.52,36.24,20.27,28.57,86.0,wind
17.92,2.19,9.87,33298.72,10316.9,22680.52,29.75,17.23,22.79,267.0,wind
18.58,2.16,10.28,35541.45,10601.57,22652.0,34.28,19.79,26.03,13.0,wind
17.76,1.92,9.65,32564.83,9616.14,21602.77,33.82,19.54,25.39,94.0,wind
17.81,1.82,9.69,31020.22,8958.41,21446.97,33.12,19.15,25.41,284.0,wind
16.22,1.46,8.96,31012.54,6625.67,20817.5,29.86,18.87,23.81,387.0,wind
25.84,9.29,18.64,44098.29,24675.49,35601.7,38.53,12.15,21.26,1277.0,wind
25.16,16.62,20.25,41381.24,28597.52,34927.23,23.95,6.84,13.38,311.0,wind
23.85,13.22,19.47,40786.43,15835.13,33491.04,35.44,14.39,21.96,710.0,wind
24.16,13.64,19.16,40123.35,15389.32,34870.84,32.09,16.92,21.02,226.0,wind
24.09,14.08,18.98,40143.32,25224.6,32715.56,22.6,5.35,12.71,134.0,wind
25.91,13.59,19.08,41332.49,20631.66,33016.18,37.04,12.33,21.03,1143.0,wind
22.79,1.57,12.15,45549.41,8153.16,28088.21,46.53,22.65,34.86,0.0,wind
24.16,11.53,18.86,42147.53,9194.48,33443.94,33.35,16.15,20.49,888.0,wind
25.45,15.33,20.48,41746.99,28542.05,35804.48,37.02,13.69,23.85,353.0,wind
25.35,15.58,20.62,41775.75,28002.66,35765.39,40.06,11.05,22.54,294.0,wind
21.89,1.69,11.69,44210.98,7420.32,26243.12,30.43,16.84,23.25,58.0,wind
25.36,15.68,20.66,41803.93,27808.62,35772.07,40.17,11.15,23.45,315.0,wind
22.58,1.79,12.21,45272.83,7322.6,26870.2,29.34,15.4,21.83,105.0,wind
22.07,1.53,11.66,44396.94,6554.04,25709.49,32.64,15.32,24.48,18.0,wind
22.09,1.61,11.53,44229.4,6744.41,25793.1,30.76,13.82,23.22,42.0,wind
27.26,6.77,16.64,46506.02,19883.78,32776.17,20.94,12.54,16.46,1011.0,wind
25.75,6.71,16.72,44665.94,21075.85,33272.05,25.59,16.82,21.57,28.0,wind
27.38,6.15,16.38,46364.04,19390.47,32344.75,18.4,10.51,14.29,1056.0,wind
